gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-03-04,08:30,Regular,Lane,Karl,Kirkland,Courtney,Callahan,Mike,LAC,West,Pacific,Away,Win,241,1,101,20,14,7,5,17,85,41,0.4824,60,35,0.5833,25,6,0.24,16,13,0.8125,11,26,37,23,32,27,19,0,0,0,0,45.122,48.7805,0.5487,0.5176,26.1905,65.0,13.2026,7.5637,5.4027,8.3333,1.1882,71.25,59.1286,109.1339,98.3285,10.8054,0.4659,15.868,1.4286,50.0,CHI,East,Central,Home,Loss,241,2,91,26,19,11,0,24,83,35,0.4217,66,29,0.4394,17,6,0.3529,20,15,0.75,14,31,45,29,32,12,18,0,0,0,0,54.878,74.2857,0.4956,0.4578,31.1111,68.8889,17.148,11.8859,0.0,0.0,1.0964,64.5,53.527,98.3285,109.1339,-10.8054,0.3977,19.0058,1.3684,57.8947,92.5469,92.1629
2017-03-04,08:30,Regular,Lane,Karl,Kirkland,Courtney,Callahan,Mike,CHI,East,Central,Home,Loss,241,2,91,26,19,11,0,24,83,35,0.4217,66,29,0.4394,17,6,0.3529,20,15,0.75,14,31,45,29,32,12,18,0,0,0,0,54.878,74.2857,0.4956,0.4578,35.0,73.8095,17.148,11.8859,0.0,0.0,1.0964,64.5,53.527,98.3285,109.1339,-10.8054,0.3977,19.0058,1.3684,57.8947,LAC,West,Pacific,Away,Win,241,1,101,20,14,7,5,17,85,41,0.4824,60,35,0.5833,25,6,0.24,16,13,0.8125,11,26,37,23,32,27,19,0,0,0,0,45.122,48.7805,0.5487,0.5176,29.7297,70.2703,13.2026,7.5637,5.4027,8.3333,1.1882,71.25,59.1286,109.1339,98.3285,10.8054,0.4659,15.868,1.4286,50.0,92.5469,92.1629
2017-03-04,09:00,Regular,Goble,John,Tiven,Josh,Petraitis,Gediminas,CHA,East,Southeast,Away,Win,239,2,112,25,6,8,6,18,90,41,0.4556,63,25,0.3968,27,16,0.5926,17,14,0.8235,13,30,43,31,30,29,22,0,0,0,0,48.8636,60.9756,0.5745,0.5444,27.6596,73.1707,5.7982,8.9552,6.7164,9.5238,1.2444,97.625,81.6946,125.3735,114.1794,11.1941,0.494,19.4583,4.1667,133.3333,DEN,West,Northwest,Home,Loss,240,3,102,21,13,5,3,20,80,36,0.45,50,27,0.54,30,9,0.3,25,21,0.84,11,34,45,23,29,27,23,0,0,0,0,51.1364,58.3333,0.5604,0.5063,24.4444,75.5556,12.5,5.597,3.3582,6.0,1.275,75.125,62.6042,114.1794,125.3735,-11.1941,0.439,16.8,1.6154,38.4615,89.3331,89.7069
2017-03-04,09:00,Regular,Goble,John,Tiven,Josh,Petraitis,Gediminas,DEN,West,Northwest,Home,Loss,240,3,102,21,13,5,3,20,80,36,0.45,50,27,0.54,30,9,0.3,25,21,0.84,11,34,45,23,29,27,23,0,0,0,0,51.1364,58.3333,0.5604,0.5063,26.8293,72.3404,12.5,5.597,3.3582,6.0,1.275,75.125,62.6042,114.1794,125.3735,-11.1941,0.439,16.8,1.6154,38.4615,CHA,East,Southeast,Away,Win,239,2,112,25,6,8,6,18,90,41,0.4556,63,25,0.3968,27,16,0.5926,17,14,0.8235,13,30,43,31,30,29,22,0,0,0,0,48.8636,60.9756,0.5745,0.5444,30.2326,69.7674,5.7982,8.9552,6.7164,9.5238,1.2444,97.625,81.6946,125.3735,114.1794,11.1941,0.494,19.4583,4.1667,133.3333,89.3331,89.3331
2017-03-04,09:00,Regular,Barnaky,Brent,Forte,Brian,Zarba,Zach,MEM,West,Southwest,Away,Loss,242,1,108,26,13,8,6,24,97,43,0.4433,69,35,0.5072,28,8,0.2857,21,14,0.6667,17,29,46,24,27,27,30,0,0,0,0,51.6854,60.4651,0.5083,0.4845,34.0,74.359,10.9024,8.2281,6.1711,8.6957,1.1134,81.125,67.0455,111.0796,126.5073,-15.4277,0.4624,17.9014,2.0,61.5385,HOU,West,Southwest,Home,Win,240,2,123,25,14,10,4,20,78,39,0.5,36,21,0.5833,42,18,0.4286,36,27,0.75,10,33,43,27,28,38,30,0,0,0,0,48.3146,64.1026,0.6554,0.6154,23.2558,76.7442,12.9822,10.2851,4.1141,11.1111,1.5769,100.75,83.9583,126.5073,111.0796,15.4277,0.4756,18.8196,1.7857,71.4286,97.2276,96.4241
2017-03-04,09:00,Regular,Barnaky,Brent,Forte,Brian,Zarba,Zach,HOU,West,Southwest,Home,Win,240,2,123,25,14,10,4,20,78,39,0.5,36,21,0.5833,42,18,0.4286,36,27,0.75,10,33,43,27,28,38,30,0,0,0,0,48.3146,64.1026,0.6554,0.6154,25.641,66.0,12.9822,10.2851,4.1141,11.1111,1.5769,100.75,83.9583,126.5073,111.0796,15.4277,0.4756,18.8196,1.7857,71.4286,MEM,West,Southwest,Away,Loss,242,1,108,26,13,8,6,24,97,43,0.4433,69,35,0.5072,28,8,0.2857,21,14,0.6667,17,29,46,24,27,27,30,0,0,0,0,51.6854,60.4651,0.5083,0.4845,36.9565,63.0435,10.9024,8.2281,6.1711,8.6957,1.1134,81.125,67.0455,111.0796,126.5073,-15.4277,0.4624,17.9014,2.0,61.5385,97.2276,97.2276
2017-03-04,09:00,Regular,Goble,Jacyn,Dalen,Eric,Kennedy,Bill,MIN,West,Northwest,Away,Loss,265,3,90,24,18,6,3,20,89,35,0.3933,73,31,0.4247,16,4,0.25,22,16,0.7273,16,39,55,26,29,15,13,7,0,0,0,52.8846,68.5714,0.456,0.4157,33.3333,69.6429,15.4268,6.1554,3.0777,4.1096,1.0112,65.25,49.2453,92.3313,99.5126,-7.1813,0.3846,17.06,1.3333,33.3333,SA,West,Southwest,Home,Win,265,0,97,16,13,10,8,17,94,38,0.4043,70,32,0.4571,24,6,0.25,24,15,0.625,17,32,49,14,29,19,21,14,0,0,0,47.1154,42.1053,0.4638,0.4362,34.6939,65.3061,11.0582,10.259,8.2072,11.4286,1.0319,71.0,53.5849,99.5126,92.3313,7.1813,0.4222,11.9796,1.2308,76.9231,97.4751,88.2793
2017-03-04,09:00,Regular,Goble,Jacyn,Dalen,Eric,Kennedy,Bill,SA,West,Southwest,Home,Win,265,0,97,16,13,10,8,17,94,38,0.4043,70,32,0.4571,24,6,0.25,24,15,0.625,17,32,49,14,29,19,21,14,0,0,0,47.1154,42.1053,0.4638,0.4362,30.3571,66.6667,11.0582,10.259,8.2072,11.4286,1.0319,71.0,53.5849,99.5126,92.3313,7.1813,0.4222,11.9796,1.2308,76.9231,MIN,West,Northwest,Away,Loss,265,3,90,24,18,6,3,20,89,35,0.3933,73,31,0.4247,16,4,0.25,22,16,0.7273,16,39,55,26,29,15,13,7,0,0,0,52.8846,68.5714,0.456,0.4157,29.0909,70.9091,15.4268,6.1554,3.0777,4.1096,1.0112,65.25,49.2453,92.3313,99.5126,-7.1813,0.3846,17.06,1.3333,33.3333,97.4751,88.2793
2017-03-04,10:00,Regular,Cutler,Kevin,Richardson,Leroy,Washington,Tom,BKN,East,Atlantic,Away,Loss,240,1,116,24,14,7,6,22,86,45,0.5233,56,31,0.5536,30,14,0.4667,17,12,0.7059,8,23,31,27,30,25,34,0,0,0,0,45.5882,53.3333,0.6205,0.6047,20.5128,79.3103,13.0257,7.0918,6.0787,10.7143,1.3488,82.375,68.6458,117.5213,131.7049,-14.1836,0.4891,18.2537,1.7143,50.0,POR,West,Northwest,Home,Win,240,1,130,29,13,9,6,13,86,49,0.5698,61,33,0.541,25,16,0.64,22,16,0.7273,6,31,37,37,21,32,40,0,0,0,0,54.4118,59.1837,0.6793,0.6628,16.2162,83.7838,11.9617,9.118,6.0787,9.8361,1.5116,111.0,92.5,131.7049,117.5213,14.1836,0.5269,21.0633,2.2308,69.2308,98.7055,98.7055
2017-03-04,10:00,Regular,Cutler,Kevin,Richardson,Leroy,Washington,Tom,POR,West,Northwest,Home,Win,240,1,130,29,13,9,6,13,86,49,0.5698,61,33,0.541,25,16,0.64,22,16,0.7273,6,31,37,37,21,32,40,0,0,0,0,54.4118,59.1837,0.6793,0.6628,20.6897,79.4872,11.9617,9.118,6.0787,9.8361,1.5116,111.0,92.5,131.7049,117.5213,14.1836,0.5269,21.0633,2.2308,69.2308,BKN,East,Atlantic,Away,Loss,240,1,116,24,14,7,6,22,86,45,0.5233,56,31,0.5536,30,14,0.4667,17,12,0.7059,8,23,31,27,30,25,34,0,0,0,0,45.5882,53.3333,0.6205,0.6047,25.8065,74.1935,13.0257,7.0918,6.0787,10.7143,1.3488,82.375,68.6458,117.5213,131.7049,-14.1836,0.4891,18.2537,1.7143,50.0,98.7055,98.7055
2017-03-05,03:00,Regular,Fitzgerald,Kane,Orr,J.T.,Corbin,Sean,IND,East,Central,Away,Win,240,3,97,24,15,6,4,22,78,35,0.4487,45,20,0.4444,33,15,0.4545,21,12,0.5714,9,35,44,19,31,31,16,0,0,0,0,50.0,68.5714,0.5559,0.5449,21.4286,76.087,14.6714,6.4886,4.3258,8.8889,1.2436,73.875,61.5625,104.8995,103.818,1.0815,0.4167,19.0114,1.6,40.0,ATL,East,Southeast,Home,Loss,239,1,96,21,15,12,1,19,77,34,0.4416,50,25,0.5,27,9,0.3333,31,19,0.6129,11,33,44,30,20,24,22,0,0,0,0,50.0,61.7647,0.5296,0.5,25.0,75.0,14.1992,12.9773,1.0814,2.0,1.2468,71.875,60.1464,103.818,104.8995,-1.0815,0.4198,16.5824,1.4,80.0,92.4695,92.4695
2017-03-05,03:00,Regular,Fitzgerald,Kane,Orr,J.T.,Corbin,Sean,ATL,East,Southeast,Home,Loss,239,1,96,21,15,12,1,19,77,34,0.4416,50,25,0.5,27,9,0.3333,31,19,0.6129,11,33,44,30,20,24,22,0,0,0,0,50.0,61.7647,0.5296,0.5,23.913,78.5714,14.1992,12.9773,1.0814,2.0,1.2468,71.875,60.1464,103.818,104.8995,-1.0815,0.4198,16.5824,1.4,80.0,IND,East,Central,Away,Win,240,3,97,24,15,6,4,22,78,35,0.4487,45,20,0.4444,33,15,0.4545,21,12,0.5714,9,35,44,19,31,31,16,0,0,0,0,50.0,68.5714,0.5559,0.5449,20.4545,79.5455,14.6714,6.4886,4.3258,8.8889,1.2436,73.875,61.5625,104.8995,103.818,1.0815,0.4167,19.0114,1.6,40.0,92.4695,92.8564
2017-03-05,03:30,Regular,Lindsay,Mark,Taylor,Dedric,Crawford,Dan,GS,West,Pacific,Away,Win,240,2,112,21,8,11,3,18,88,40,0.4545,53,27,0.5094,35,13,0.3714,23,19,0.8261,11,24,35,29,20,35,28,0,0,0,0,42.6829,52.5,0.5707,0.5284,23.913,66.6667,7.5386,11.8773,3.2393,5.6604,1.2727,84.375,70.3125,120.932,113.3738,7.5582,0.4706,16.5198,2.625,137.5,NY,East,Atlantic,Home,Loss,240,1,105,18,15,5,6,20,83,39,0.4699,61,32,0.5246,22,7,0.3182,25,20,0.8,12,35,47,18,32,26,29,0,0,0,0,57.3171,46.1538,0.5585,0.512,25.5319,74.4681,13.7615,5.3988,6.4785,9.8361,1.2651,75.625,63.0208,113.3738,120.932,-7.5582,0.4535,14.1732,1.2,33.3333,92.614,92.614
2017-03-05,03:30,Regular,Lindsay,Mark,Taylor,Dedric,Crawford,Dan,NY,East,Atlantic,Home,Loss,240,1,105,18,15,5,6,20,83,39,0.4699,61,32,0.5246,22,7,0.3182,25,20,0.8,12,35,47,18,32,26,29,0,0,0,0,57.3171,46.1538,0.5585,0.512,33.3333,76.087,13.7615,5.3988,6.4785,9.8361,1.2651,75.625,63.0208,113.3738,120.932,-7.5582,0.4535,14.1732,1.2,33.3333,GS,West,Pacific,Away,Win,240,2,112,21,8,11,3,18,88,40,0.4545,53,27,0.5094,35,13,0.3714,23,19,0.8261,11,24,35,29,20,35,28,0,0,0,0,42.6829,52.5,0.5707,0.5284,31.4286,68.5714,7.5386,11.8773,3.2393,5.6604,1.2727,84.375,70.3125,120.932,113.3738,7.5582,0.4706,16.5198,2.625,137.5,92.614,92.614
2017-03-05,05:00,Regular,Wright,Sean,Wood,Leon,Lewis,Eric,BOS,East,Atlantic,Away,Loss,242,1,106,19,14,6,6,28,85,32,0.3765,48,19,0.3958,37,13,0.3514,40,29,0.725,14,40,54,22,20,35,29,0,0,0,0,51.9231,59.375,0.5166,0.4529,25.9259,80.0,12.0069,5.866,5.866,12.5,1.2471,74.25,61.3636,103.6335,106.5666,-2.9331,0.3765,14.0118,1.3571,42.8571,PHO,West,Pacific,Home,Win,239,1,109,16,11,7,10,29,94,42,0.4468,74,38,0.5135,20,4,0.2,26,21,0.8077,10,40,50,19,30,32,28,0,0,0,0,48.0769,38.0952,0.5169,0.4681,20.0,80.0,9.4469,6.8437,9.7767,13.5135,1.1596,76.25,63.8075,106.5666,103.6335,2.9331,0.4421,12.0809,1.4545,63.6364,102.2835,101.4382
2017-03-05,05:00,Regular,Wright,Sean,Wood,Leon,Lewis,Eric,PHO,West,Pacific,Home,Win,239,1,109,16,11,7,10,29,94,42,0.4468,74,38,0.5135,20,4,0.2,26,21,0.8077,10,40,50,19,30,32,28,0,0,0,0,48.0769,38.0952,0.5169,0.4681,20.0,74.0741,9.4469,6.8437,9.7767,13.5135,1.1596,76.25,63.8075,106.5666,103.6335,2.9331,0.4421,12.0809,1.4545,63.6364,BOS,East,Atlantic,Away,Loss,242,1,106,19,14,6,6,28,85,32,0.3765,48,19,0.3958,37,13,0.3514,40,29,0.725,14,40,54,22,20,35,29,0,0,0,0,51.9231,59.375,0.5166,0.4529,25.9259,74.0741,12.0069,5.866,5.866,12.5,1.2471,74.25,61.3636,103.6335,106.5666,-2.9331,0.3765,14.0118,1.3571,42.8571,102.2835,102.7115
2017-03-05,05:00,Regular,Washington,C.J.,Mott,Rodney,Fraher,Pat,ORL,East,Southeast,Away,Loss,240,1,114,16,15,9,3,18,89,44,0.4944,54,30,0.5556,35,14,0.4,19,12,0.6316,13,30,43,28,33,29,24,0,0,0,0,53.0864,36.3636,0.5855,0.573,31.7073,75.0,13.3499,9.5696,3.1899,5.5556,1.2809,79.625,66.3542,121.2143,122.2776,-1.0633,0.4835,12.4649,1.0667,60.0,WAS,East,Southeast,Home,Win,239,1,115,26,12,9,6,16,81,39,0.4815,55,25,0.4545,26,14,0.5385,25,23,0.92,10,28,38,25,20,34,36,0,0,0,0,46.9136,66.6667,0.625,0.5679,26.3158,73.6842,11.5385,9.5696,6.3797,10.9091,1.4198,96.875,81.0669,122.2776,121.2143,1.0633,0.4699,20.0,2.1667,75.0,94.0483,94.0483
2017-03-05,05:00,Regular,Washington,C.J.,Mott,Rodney,Fraher,Pat,WAS,East,Southeast,Home,Win,239,1,115,26,12,9,6,16,81,39,0.4815,55,25,0.4545,26,14,0.5385,25,23,0.92,10,28,38,25,20,34,36,0,0,0,0,46.9136,66.6667,0.625,0.5679,25.0,68.2927,11.5385,9.5696,6.3797,10.9091,1.4198,96.875,81.0669,122.2776,121.2143,1.0633,0.4699,20.0,2.1667,75.0,ORL,East,Southeast,Away,Loss,240,1,114,16,15,9,3,18,89,44,0.4944,54,30,0.5556,35,14,0.4,19,12,0.6316,13,30,43,28,33,29,24,0,0,0,0,53.0864,36.3636,0.5855,0.573,30.2326,69.7674,13.3499,9.5696,3.1899,5.5556,1.2809,79.625,66.3542,121.2143,122.2776,-1.0633,0.4835,12.4649,1.0667,60.0,94.0483,94.4418
2017-03-05,06:00,Regular,Twardoski,Scott,Mauer,Ken,Collins,Derrick,UTA,West,Northwest,Away,Win,264,1,110,24,14,8,3,15,90,41,0.4556,57,31,0.5439,33,10,0.303,27,18,0.6667,12,35,47,25,20,24,28,13,0,0,0,55.9524,58.5366,0.5399,0.5111,27.2727,87.5,12.0815,8.034,3.0128,5.2632,1.2222,84.125,63.7311,110.4682,109.4639,1.0043,0.4457,17.1576,1.7143,57.1429,SAC,West,Pacific,Home,Loss,266,3,109,24,13,8,3,21,83,43,0.5181,66,35,0.5303,17,8,0.4706,20,15,0.75,5,32,37,31,28,22,16,12,0,0,0,44.0476,55.814,0.5937,0.5663,13.5135,86.4865,12.4046,8.034,3.0128,4.5455,1.3133,79.75,59.9624,109.4639,110.4682,-1.0043,0.4725,18.6335,1.8462,61.5385,99.5762,90.5238
2017-03-05,06:00,Regular,Twardoski,Scott,Mauer,Ken,Collins,Derrick,SAC,West,Pacific,Home,Loss,266,3,109,24,13,8,3,21,83,43,0.5181,66,35,0.5303,17,8,0.4706,20,15,0.75,5,32,37,31,28,22,16,12,0,0,0,44.0476,55.814,0.5937,0.5663,12.5,72.7273,12.4046,8.034,3.0128,4.5455,1.3133,79.75,59.9624,109.4639,110.4682,-1.0043,0.4725,18.6335,1.8462,61.5385,UTA,West,Northwest,Away,Win,264,1,110,24,14,8,3,15,90,41,0.4556,57,31,0.5439,33,10,0.303,27,18,0.6667,12,35,47,25,20,24,28,13,0,0,0,55.9524,58.5366,0.5399,0.5111,25.5319,74.4681,12.0815,8.034,3.0128,5.2632,1.2222,84.125,63.7311,110.4682,109.4639,1.0043,0.4457,17.1576,1.7143,57.1429,99.5762,89.8432
2017-03-05,08:30,Regular,Guthrie,David,Kogut,Marat,Foster,Scott,OKC,West,Northwest,Away,Loss,240,1,89,19,15,4,2,21,82,33,0.4024,60,31,0.5167,22,2,0.0909,30,21,0.7,13,36,49,27,23,21,18,0,0,0,0,56.3218,57.5758,0.4674,0.4146,28.2609,87.8049,13.6116,4.2364,2.1182,3.3333,1.0854,55.75,46.4583,94.2599,110.1464,-15.8865,0.3929,14.7059,1.2667,26.6667,DAL,West,Southwest,Home,Win,241,2,104,24,8,6,2,20,86,42,0.4884,61,35,0.5738,25,7,0.28,16,13,0.8125,5,33,38,28,32,28,16,0,0,0,0,43.6782,57.1429,0.5589,0.5291,13.1579,86.8421,7.9177,6.3546,2.1182,3.2787,1.2093,77.25,64.1079,110.1464,94.2599,15.8865,0.4719,19.1939,3.0,75.0,94.4198,94.4198
2017-03-05,08:30,Regular,Guthrie,David,Kogut,Marat,Foster,Scott,DAL,West,Southwest,Home,Win,241,2,104,24,8,6,2,20,86,42,0.4884,61,35,0.5738,25,7,0.28,16,13,0.8125,5,33,38,28,32,28,16,0,0,0,0,43.6782,57.1429,0.5589,0.5291,12.1951,71.7391,7.9177,6.3546,2.1182,3.2787,1.2093,77.25,64.1079,110.1464,94.2599,15.8865,0.4719,19.1939,3.0,75.0,OKC,West,Northwest,Away,Loss,240,1,89,19,15,4,2,21,82,33,0.4024,60,31,0.5167,22,2,0.0909,30,21,0.7,13,36,49,27,23,21,18,0,0,0,0,56.3218,57.5758,0.4674,0.4146,26.5306,73.4694,13.6116,4.2364,2.1182,3.3333,1.0854,55.75,46.4583,94.2599,110.1464,-15.8865,0.3929,14.7059,1.2667,26.6667,94.4198,94.028
2017-03-05,09:30,Regular,Williams,James,Stafford,Derrick,Wall,Scott,NO,West,Southwest,Away,Win,240,2,105,23,13,12,5,12,89,36,0.4045,65,27,0.4154,24,9,0.375,35,24,0.6857,13,31,44,26,29,28,22,0,0,0,0,47.3118,63.8889,0.5029,0.4551,25.4902,73.8095,11.0733,11.8265,4.9277,7.6923,1.1798,82.375,68.6458,103.4818,95.5975,7.8843,0.4045,16.3818,1.7692,92.3077,LAL,West,Pacific,Home,Loss,243,1,97,22,25,7,5,24,83,38,0.4578,55,28,0.5091,28,10,0.3571,15,11,0.7333,11,38,49,20,39,14,24,0,0,0,0,52.6882,57.8947,0.5413,0.5181,22.449,77.551,21.815,6.8988,4.9277,9.0909,1.1687,65.625,54.0123,95.5975,103.4818,-7.8843,0.3918,16.1054,0.88,28.0,101.4671,101.4671
2017-03-05,09:30,Regular,Williams,James,Stafford,Derrick,Wall,Scott,LAL,West,Pacific,Home,Loss,243,1,97,22,25,7,5,24,83,38,0.4578,55,28,0.5091,28,10,0.3571,15,11,0.7333,11,38,49,20,39,14,24,0,0,0,0,52.6882,57.8947,0.5413,0.5181,26.1905,74.5098,21.815,6.8988,4.9277,9.0909,1.1687,65.625,54.0123,95.5975,103.4818,-7.8843,0.3918,16.1054,0.88,28.0,NO,West,Southwest,Away,Win,240,2,105,23,13,12,5,12,89,36,0.4045,65,27,0.4154,24,9,0.375,35,24,0.6857,13,31,44,26,29,28,22,0,0,0,0,47.3118,63.8889,0.5029,0.4551,29.5455,70.4545,11.0733,11.8265,4.9277,7.6923,1.1798,82.375,68.6458,103.4818,95.5975,7.8843,0.4045,16.3818,1.7692,92.3077,101.4671,100.2144
2017-03-06,07:00,Regular,Workman,Haywoode,Buchert,Nick,McCutchen,Monty,MIA,East,Southeast,Away,Win,240,1,106,23,8,7,6,19,91,39,0.4286,56,23,0.4107,35,16,0.4571,14,12,0.8571,8,30,38,29,33,27,17,0,0,0,0,42.2222,58.9744,0.5455,0.5165,16.3265,73.1707,7.6075,7.3774,6.3235,10.7143,1.1648,81.5,67.9167,111.7144,103.2831,8.4313,0.4286,17.9463,2.875,87.5,CLE,East,Central,Home,Loss,241,1,98,15,17,3,6,15,78,35,0.4487,51,26,0.5098,27,9,0.3333,29,19,0.6552,11,41,52,22,30,19,27,0,0,0,0,57.7778,42.8571,0.5399,0.5064,21.1538,78.8462,15.7758,3.1617,6.3235,11.7647,1.2564,69.875,57.9876,103.2831,111.7144,-8.4313,0.4167,12.219,0.8824,17.6471,94.8848,94.8848
2017-03-06,07:00,Regular,Workman,Haywoode,Buchert,Nick,McCutchen,Monty,CLE,East,Central,Home,Loss,241,1,98,15,17,3,6,15,78,35,0.4487,51,26,0.5098,27,9,0.3333,29,19,0.6552,11,41,52,22,30,19,27,0,0,0,0,57.7778,42.8571,0.5399,0.5064,26.8293,83.6735,15.7758,3.1617,6.3235,11.7647,1.2564,69.875,57.9876,103.2831,111.7144,-8.4313,0.4167,12.219,0.8824,17.6471,MIA,East,Southeast,Away,Win,240,1,106,23,8,7,6,19,91,39,0.4286,56,23,0.4107,35,16,0.4571,14,12,0.8571,8,30,38,29,33,27,17,0,0,0,0,42.2222,58.9744,0.5455,0.5165,21.0526,78.9474,7.6075,7.3774,6.3235,10.7143,1.1648,81.5,67.9167,111.7144,103.2831,8.4313,0.4286,17.9463,2.875,87.5,94.8848,94.4911
2017-03-06,07:00,Regular,Taylor,Ben,Ford,Tyler,Malloy,Ed,NY,East,Atlantic,Away,Win,239,1,113,26,9,6,1,23,86,40,0.4651,72,34,0.4722,14,6,0.4286,28,27,0.9643,12,33,45,20,31,34,28,0,0,0,0,51.7241,65.0,0.5747,0.5,27.907,75.0,8.3861,6.3821,1.0637,1.3889,1.314,87.25,73.0126,120.1967,111.6872,8.5095,0.4819,19.502,2.8889,66.6667,ORL,East,Southeast,Home,Loss,240,1,105,23,13,4,5,23,85,40,0.4706,53,31,0.5849,32,9,0.2813,24,16,0.6667,11,31,42,28,26,38,13,0,0,0,0,48.2759,57.5,0.5494,0.5235,26.1905,73.8095,11.9749,4.2547,5.3184,9.434,1.2353,74.0,61.6667,111.6872,120.1967,-8.5095,0.4598,17.4825,1.7692,30.7692,94.0126,94.406
2017-03-06,07:00,Regular,Taylor,Ben,Ford,Tyler,Malloy,Ed,ORL,East,Southeast,Home,Loss,240,1,105,23,13,4,5,23,85,40,0.4706,53,31,0.5849,32,9,0.2813,24,16,0.6667,11,31,42,28,26,38,13,0,0,0,0,48.2759,57.5,0.5494,0.5235,25.0,72.093,11.9749,4.2547,5.3184,9.434,1.2353,74.0,61.6667,111.6872,120.1967,-8.5095,0.4598,17.4825,1.7692,30.7692,NY,East,Atlantic,Away,Win,239,1,113,26,9,6,1,23,86,40,0.4651,72,34,0.4722,14,6,0.4286,28,27,0.9643,12,33,45,20,31,34,28,0,0,0,0,51.7241,65.0,0.5747,0.5,26.6667,73.3333,8.3861,6.3821,1.0637,1.3889,1.314,87.25,73.0126,120.1967,111.6872,8.5095,0.4819,19.502,2.8889,66.6667,94.0126,94.0126
2017-03-06,07:00,Regular,Holtkamp,Lauren,Fraher,Pat,Zarba,Zach,MIL,East,Central,Away,Win,241,1,112,28,15,7,7,16,83,41,0.494,50,27,0.54,33,14,0.4242,20,16,0.8,9,32,41,27,33,31,21,0,0,0,0,49.3976,68.2927,0.61,0.5783,24.3243,69.5652,14.0449,7.3921,7.3921,14.0,1.3494,94.25,78.2158,118.2741,103.4898,14.7843,0.4607,20.7715,1.8667,46.6667,PHI,East,Atlantic,Home,Loss,240,2,98,30,14,5,3,20,89,39,0.4382,59,31,0.5254,30,8,0.2667,19,12,0.6316,14,28,42,19,24,25,30,0,0,0,0,50.6024,76.9231,0.5033,0.4831,33.3333,66.6667,12.5718,5.2801,3.1681,5.0847,1.1011,73.125,60.9375,103.4898,118.2741,-14.7843,0.4382,21.2224,2.1429,35.7143,94.6953,94.3024
2017-03-06,07:00,Regular,Holtkamp,Lauren,Fraher,Pat,Zarba,Zach,PHI,East,Atlantic,Home,Loss,240,2,98,30,14,5,3,20,89,39,0.4382,59,31,0.5254,30,8,0.2667,19,12,0.6316,14,28,42,19,24,25,30,0,0,0,0,50.6024,76.9231,0.5033,0.4831,30.4348,75.6757,12.5718,5.2801,3.1681,5.0847,1.1011,73.125,60.9375,103.4898,118.2741,-14.7843,0.4382,21.2224,2.1429,35.7143,MIL,East,Central,Away,Win,241,1,112,28,15,7,7,16,83,41,0.494,50,27,0.54,33,14,0.4242,20,16,0.8,9,32,41,27,33,31,21,0,0,0,0,49.3976,68.2927,0.61,0.5783,21.9512,78.0488,14.0449,7.3921,7.3921,14.0,1.3494,94.25,78.2158,118.2741,103.4898,14.7843,0.4607,20.7715,1.8667,46.6667,94.6953,94.6953
2017-03-06,07:30,Regular,Goble,Jacyn,Zielinski,Gary,Capers,James,GS,West,Pacific,Away,Win,242,1,119,33,16,10,4,22,87,41,0.4713,43,21,0.4884,44,20,0.4545,22,17,0.7727,13,30,43,35,26,33,25,0,0,0,0,47.7778,80.4878,0.6154,0.5862,28.2609,68.1818,14.1995,10.188,4.0752,9.3023,1.3678,101.0,83.4711,121.2371,113.0867,8.1504,0.4556,22.6524,2.0625,62.5,ATL,East,Southeast,Home,Loss,240,1,111,19,19,6,6,23,82,38,0.4634,54,25,0.463,28,13,0.4643,31,22,0.7097,14,33,47,42,24,24,21,0,0,0,0,52.2222,50.0,0.5803,0.5427,29.7872,70.2128,16.5736,6.1128,6.1128,11.1111,1.3537,77.125,64.2708,113.0867,121.2371,-8.1504,0.4368,14.2173,1.0,31.5789,98.1548,97.3436
